main_user,userid,screen_name,name,description,contributors_enabled,protected,followers,following_cnt,followers_cnt,listed_cnt,status_cnt,favourites_cnt,language,created-at,verified,url,avatar,users_twt_date,location
contra_investor,3432618917,jewishnewseng,Jewish News,UK focussed Jewish News. Sponsored by Avi Kniznik Wedding Bar & Bat Mitzvah photographer - http://t.co/cztwnywCmw,False,False,followers,4591,4407,32,19338,3086,en,2015-08-20 10:03:17,False,http://t.co/cztwnywCmw,,2019-04-05 05:06:25,United Kingdom
contra_investor,813361676628201472,HaiderK29457291,Haider Khan,,False,False,followers,69,10,0,5,2,en,2016-12-26 12:31:50,False,,,2017-04-18 20:42:39,
contra_investor,137630544,Tonybhai,Tony k jose,,False,False,followers,86,5,0,2,0,en,2010-04-27 08:35:20,False,,,2010-04-27 10:38:54,
contra_investor,858946939047616513,HanamantKulkar1,Hanamant Kulkarni,Software developer...Works at Dassaults System..SIMULIA...Positive about life...,False,False,followers,68,16,0,44,4,en,2017-05-01 07:31:23,False,,,2018-03-14 12:15:21,Bavdhan  Pune
contra_investor,863282733153370112,AakashR70610307,Aakash Rajput,,False,False,followers,95,22,0,13,7,en,2017-05-13 06:40:17,False,,,2017-11-28 18:46:16,Karol Bagh  New Delhi
contra_investor,866178032209408000,NagbhushanSa,Satish Nagbhushan Sa,,False,False,followers,99,0,0,1,2,en,2017-05-21 06:25:10,False,,,2017-05-23 18:29:59,Pandharpur  India
contra_investor,146477911,TFB_INDIA,????? ???? ???? #F4F,1.Keep following me 2.FOLLOW MY FOLLOWERS MY FOLLOWERS FOLLOW BACK  3.My followers gained hundreds of followers daily #F4F #MGWV  #TeamFollowBack,False,False,followers,105315,114130,194,42658,3978,en,2010-05-21 14:46:36,False,,,2019-04-04 08:10:43,hearts and minds
contra_investor,21836409,LarryWentz,Larry Wentz,Domain Name Investor Amateur Marketing Sasquatch Research Cat Lover Lake Bum Pool Player Happily Un-Employed #Entrepreneur https://t.co/0hgfKblyI9,False,False,followers,538955,826743,6120,22596,406,en,2009-02-25 04:27:53,False,https://t.co/5BX7O7JJGb,,2019-04-05 05:05:02,West Fargo  ND
contra_investor,882196313114374144,0parmparmatma0,???? ????????????? ??,? ???? ???? ???????? ? ???????? ????? ??? @ ????? ????? ?? ?????? ???? ??( ??? ????????????? ?? ) ? { ??? ???????? ?? }?[ ??? ???????? ] ? ????? ??? ?? ????? ?,False,False,followers,4975,1713,1,29,32,hi,2017-07-04 11:16:06,False,,,2019-01-28 04:54:45,Siwan  India
contra_investor,719253048212631556,niteshtechie,nitesh srivastava,,False,False,followers,356,92,0,29,20,en,2016-04-10 19:57:44,False,,,2019-03-24 10:19:57,Pune  India
contra_investor,901109458859773952,Uddanwadiker,Vasant Uddanwadiker,,False,False,followers,103,1,0,1,1,en,2017-08-25 15:50:11,False,,,2018-01-19 08:41:37,
contra_investor,902203801603514368,Gandhikapappu,pappu Gandhi,,False,False,followers,85,1,0,3,13,en,2017-08-28 16:18:43,False,,,2018-03-27 01:53:13,
contra_investor,720548140986867712,survivingplan,Trump Army,FREE Tshirt! gift of our page to you: https://t.co/9WD3DqU5qN  #trump #MAGA #2A #KAG #VET #VETERAN #DEPLORABLES #DrainTheSwamp #BuildTheWall #NRA #PATRIOT,False,False,followers,33440,35065,95,1553,1538,en,2016-04-14 09:43:58,False,https://t.co/9WD3DrbGil,,2019-04-01 19:51:50,
contra_investor,907535098404204544,SLCharting1007,SL charting,https://t.co/HRMgKHwD6D,False,False,followers,4766,688,6,116,1935,en,2017-09-12 09:23:23,False,,,2018-10-09 10:56:19,Gujarat  India
contra_investor,3006294685,singhajit991,ajitsingh,|%,False,False,followers,376,24,0,107,170,en,2015-02-01 09:09:56,False,,,2019-03-12 20:21:03,somewhere on earth
contra_investor,935924508715761664,KunalRa45205402,funny love,,False,False,followers,1767,106,0,4,2,en,2017-11-29 17:32:46,False,,,2017-12-01 09:02:52,
contra_investor,929574888053948417,dipal1978,Stock Guru,Share market trader and investor...,False,False,followers,2131,561,3,3936,3506,en,2017-11-12 05:01:38,False,,,2019-04-04 14:00:59,
contra_investor,820748636111962113,thevalueblog,The Value Investing Blog,Just another value investing blog focusing on nano to micro cap stocks.,False,False,followers,591,335,4,12,2,sv,2017-01-15 21:44:58,False,https://t.co/iHy0ab3Dp9,,2018-05-14 22:15:10,
contra_investor,93494431,Rajat82a,Rajat,,False,False,followers,969,82,0,81,234,en,2009-11-29 22:37:18,False,https://t.co/6kNjCNSiDx,,2019-01-31 10:57:45,?T: 22.528013 88.367234
contra_investor,2899601574,Vtadiboy,Viswesh T,Student for life.,False,False,followers,690,52,2,2103,1907,en,2014-11-14 18:37:20,False,,,2019-04-05 09:15:20,Bengaluru  India
contra_investor,1535871252,rushishah91,rushi shah,,False,False,followers,152,36,0,8,14,en,2013-06-21 06:40:15,False,,,2018-05-09 01:52:39,Ahmadabad City  Gujarat
contra_investor,988311050465329152,venkat21360245,venkat,,False,False,followers,446,8,0,16,1,en,2018-04-23 06:58:11,False,,,2018-12-18 17:33:56,
contra_investor,939469074815266817,IMRAN63509938,IMRAN,,False,False,followers,407,8,0,2,30,en,2017-12-09 12:17:36,False,,,2019-01-30 20:46:39,New Delhi  India
contra_investor,722971703152762880,KBalagowni,Kalyan Balagowni,https://t.co/8AXwevsw9z,False,False,followers,1928,157,5,1533,10619,en,2016-04-21 02:14:21,False,,,2019-03-25 15:18:35,Redmond  WA
contra_investor,763385409283956736,anilkashyap2121,???? ?????,?????? ???? ????? ??? ?? ??? ?? ?????- ??? ?????? ?????,False,False,followers,1261,565,0,257,278,en,2016-08-10 14:43:59,False,,,2019-04-04 06:02:21,?????????
contra_investor,788775195825868800,LivPsy,Psychology Living,Psychology is the scientific study of the human mind and its functions especially those affecting behavior in a given context. #Mindfulness #Psychological,False,False,followers,112102,174715,1159,45696,76234,en,2016-10-19 16:13:56,False,,,2019-04-05 08:01:16,Global
contra_investor,914112381520932866,UkaniNaresh,Naresh Ukani,,False,False,followers,311,13,0,35,15,en,2017-09-30 12:59:09,False,,,2019-03-21 03:25:49,
contra_investor,43348433,mahtolia,Govind Mahtolia,I read therefore I am.,False,False,followers,1450,511,17,3110,190,en,2009-05-29 15:20:46,False,,,2019-04-03 03:57:56,Noida  India
contra_investor,253397085,nrockstars,nathan,,False,False,followers,3353,176,0,21,32338,en,2011-02-17 04:34:57,False,,,2019-04-05 10:31:02,
contra_investor,45978771,Z_ICC,ZIC,Don't mind me I'm just a spectator.,False,False,followers,4739,343,7,4829,4,en,2009-06-09 23:37:11,False,,,2019-04-04 19:55:21,nowhere
contra_investor,934967522,rramkumar06,Ramkumar Rangasamy,Trying hard to become a long-term investor in a rational way Entrepreneurial thinker Managing partner in Dplus Car Care.,False,False,followers,147,48,1,222,349,en,2012-11-08 17:09:44,False,https://t.co/8tj8ilx7dz,,2019-03-26 03:57:25,Coimbatore  India
contra_investor,3044781244,Ezidi2,Yazidi,Education is the critical key to solve Yazidis? problems. Let us focus on it to succeed at building better society and brighter future. Like&RTs?Endorsement,False,False,followers,1813,28754,207,93492,38590,en,2015-02-18 22:29:06,False,,,2019-04-05 09:20:37,??Lalish??
contra_investor,128117697,ishtvibhu,isht vibhu,I try to learn physics by teaching it to https://t.co/05ObmaIK4t. students.sometimes I succumb to the urge of being jack of many trades if not all trades.,False,False,followers,1263,119,0,277,1011,en,2010-03-31 04:21:33,False,,,2019-04-02 00:15:12,Sitapur  India and Lmp  Kheri
contra_investor,581593543,MauryaJayant,Jayant Maurya,,False,False,followers,417,23,3,104,39,en,2012-05-16 06:50:45,False,,,2019-03-23 03:41:14,Mumbai
contra_investor,2268849529,lightium,Lightium,India needs NaMo in 2019,False,False,followers,1567,137,7,10682,7667,en,2013-12-30 13:16:25,False,,,2019-04-05 09:50:45,India
contra_investor,94751401,debinayak,debiprasad nayak,Reporter at The Wall Street Journal and Dow Jones Newswires. Tracks finance and markets for Asia's third largest economy. Views are personal.,False,False,followers,613,592,47,2585,3149,en,2009-12-05 07:56:33,False,,,2019-04-04 13:58:53,Mumbai
contra_investor,789722973892640768,bullbearcartel,IndiaChanging,SocialActivistCitizen JournalistKARMA BELIEVER.CGSI ZONAL Member.NMIMS Alumnus.FullTime InvestorPart Time Entrepreneur And Trader.,False,False,followers,831,136,1,2636,1471,en,2016-10-22 07:00:04,False,,,2019-04-05 09:22:46,Rwanda
contra_investor,839895409535385601,Warrior4War,Darwishe 3afdi (?zidxan) ?,Yezidis r ethno religious groups. 1 of the oldest religions in the world.stop #YazidisGenocide #ChristiansGenocide #Israel #MAGA #EzEzidima #YazidiKidnapped,False,False,followers,3839,3986,16,44487,36225,ar,2017-03-09 17:47:24,False,,,2019-04-05 08:43:11,?zidxan
contra_investor,142991611,iashwani_kumar,Ashwani Kumar,I believe in power of words | Nationalist | Kind Hearted | Tweets are personal |,False,False,followers,10348,19841,52,147318,14452,en,2010-05-12 08:34:07,False,,,2019-03-30 04:30:21,India
contra_investor,96794524,ronloewen,Ron Loewen,Former broker with 30yrs venture capital experience. Investing in early stage lithium/cobalt exploration. Seek independent advice from a qualified broker.,False,False,followers,6991,7781,130,34399,1517,en,2009-12-14 16:44:34,False,,,2019-04-04 21:40:10,Vancouver  BC
contra_investor,972711883324076032,NAKKEERANCHEZHI,NAKKEERAN C,,False,False,followers,154,5,0,29,33,en,2018-03-11 05:52:39,False,,,2019-03-29 04:38:39,
contra_investor,464517282,suyashshivani,suyash kapoor,InvestorAn AdvocateCertifiedTea taster.,False,False,followers,3900,902,58,24321,13479,en,2012-01-15 09:41:24,False,,,2019-04-04 06:54:51,kolkata india
contra_investor,113586449,Ishan_Wahi,Ishan Wahi,- Finance Graduate from NMIMS - Working at an Asset Reconstruction Company (ARC) funded by World Bank called ?Encore ARC? - Fitness and stock market enthusiast,False,False,followers,3719,1598,1,101,19,en,2010-02-12 09:22:01,False,,,2018-09-29 21:14:11,Mumbai  India
contra_investor,227949974,prakash_p1101,prakash patel,,False,False,followers,49,1,0,1,4,en,2010-12-18 08:26:38,False,,,2016-08-18 11:20:46,
contra_investor,254041936,sanbhamindian,sunny #????,#India First #Pledge for New IndiaRT#endorsement.,False,False,followers,1057,117,3,6069,11168,en,2011-02-18 13:41:32,False,,,2019-04-05 05:41:37,Following
contra_investor,885515089150857217,ManojHRJ,Manoj Jain,CA Profession pure long term investor always looking for hidden gems cash flow rich  companies,False,False,followers,1266,148,0,61,315,en,2017-07-13 15:03:44,False,,,2019-03-20 03:22:25,Udaipur  India
contra_investor,1039016581857067008,NOORAQILAH19,Noor Aqilah,Islam Itu Indah,False,False,followers,4425,170,0,77,2,en,2018-09-10 05:03:51,False,,,2019-01-16 00:11:08,
contra_investor,3807221901,parin_an,Chowkidar Parin,I am an admirer of PM Modi & if that makes me a 'Bhakt' so be it. I believe in the Hindu philosophy of Karma (even when I am committing bad Karmas ??),False,False,followers,403,80,17,11973,15293,en,2015-09-28 20:28:01,False,,,2019-04-04 17:56:01,Mumbai
contra_investor,2210837857,satyatatavarthi,satyanarayana,,False,False,followers,570,13,0,53,445,en,2013-11-23 15:08:10,False,,,2019-03-09 04:38:06,Hyderabad  India
contra_investor,1027912743708499968,ASIVE_Cariz,@AsiveNgubentombi,Businessman Researcher Academic Liberal African and a serial lover with a lot more love to give the world.,False,False,followers,356,19,0,35,61,en,2018-08-10 13:41:10,False,,,2018-09-25 13:07:08,Mthatha  South Africa
contra_investor,223535580,tonx10,tonx,NUFC and Sportsbikes! That's it! Oh! And now I'm awake! #forbritain @ForBritainParty ExRAF,False,False,followers,4562,2027,2,10164,43838,en,2010-12-06 17:21:48,False,,,2019-04-05 09:00:44,
contra_investor,861966729408393216,ramamoourti,ram,right,False,False,followers,132,49,0,1077,920,en,2017-05-09 15:30:57,False,,,2019-04-05 10:31:06,
contra_investor,1014840390757777408,sunboy64037120,prosperity,passionate student of value investing |well experienced AP accounts admin| traveling source of my inspiration| de conquering lion,False,False,followers,3049,533,0,6593,7477,en,2018-07-05 11:56:18,False,,,2019-04-05 10:19:26,Secunda  South Africa
contra_investor,2372352906,DrLindaLMoore,Dr Linda L Moore,Psychologist... Author/Speaker/ Blog on Psychology,False,False,followers,20314,22456,197,3465,88,en,2014-03-04 20:33:00,False,http://t.co/pY95nsKhEY,,2019-04-04 16:38:53,Kansas City  MO
contra_investor,3025463301,SubstanceForYou,Substance For You,#Recovery | #CleanLife | #Sober Life | #MentalHealth | #EatClean | Positive #Lifestyle | #Hope is our #SubstanceForYou,False,False,followers,43598,90443,569,21974,8435,en,2015-02-08 20:18:02,False,https://t.co/nOyjTWiExx,,2019-04-05 02:07:25,Detroit  MI
contra_investor,827545977930338304,BMcLeodRecovery,Brad Mcleod Recovery,Please check out the worlds first dating App for people in recovery.,False,False,followers,3594,1744,16,263,3126,en,2017-02-03 15:55:11,False,https://t.co/fVfW4EiOSj,,2019-03-27 22:20:38,Kitchener  Ontario
contra_investor,954186392309035008,Advisor_Jaroori,Advisor Jaroori Hai,Not here to sell myself but to learn.,False,False,followers,690,160,2,256,998,en,2018-01-19 02:58:58,False,,,2019-03-12 14:54:02,
contra_investor,913816140094115841,Mukeshg982,#mai  bhi chowkidar Mukesh,,False,False,followers,485,8,0,591,1287,en,2017-09-29 17:22:00,False,,,2019-03-28 20:05:03,Ratlam  India
contra_investor,789582822713487361,hetaljpandit,Hetal Pandit,MD @wearedcp creating and building brands with purpose ? Lover of travel yoga green tea and all things natural ?,False,False,followers,1355,1492,9,240,0,en,2016-10-21 21:43:09,False,https://t.co/nTvvHSbqSL,,2019-03-06 22:43:40,Manchester  United Kingdom
contra_investor,601631677,lawless_hell,Lawless,Skeptical | Free Thinker | Proudly Atheist | Human Rights Activist | Blogger | writer |,False,False,followers,1348,671,2,2669,2640,en,2012-06-07 06:50:56,False,https://t.co/B5d3DUa2bl,,2019-03-11 12:08:12,London  England
contra_investor,1011376071969837058,Inspiremyminds1,Inspire My Mindset,Life Coach Group Facilitators Motivational Speakers Crystal Healing PractitionersHolistic Healers Beauty Health Mind Body Soul.  #InspireMyMindset,False,False,followers,556,393,1,530,434,en,2018-06-25 22:30:20,False,https://t.co/bfm12HJtdH,,2019-04-01 13:56:54,Kingston  NY
contra_investor,1037628930713432064,Kasheer_suneel,??????? ???? ????????  ?? ????,?????? ?? ?? ?????? ???? ?? ?? ?????? ???? ??????...... #???????? ...... #ModiOnceMore .....? ????? ? ????? ????,False,False,followers,3144,4813,10,33818,45209,en,2018-09-06 09:09:50,False,,,2019-04-05 10:34:16,Hindu republic of india ????
contra_investor,167760471,JETAR9,Etienne Arsenault,???Be Happy ??  Soyez Heureux ?? LA VIE : Claire comme de l'eau de roche Transparente & Pure - A Journey Of A Thousand Miles Must Begin With A Single Step. Metta,False,False,followers,1422212,1421409,3051,139383,82,en,2010-07-17 12:39:01,False,,,2019-04-05 10:25:55,Canada  Qu?bec (Montr?al area)
contra_investor,408357233,Anand_Sultania,Anand Sultania,Zero Tolerance to White Collar Crimes! Fight Corruption and Injustice! Views Personal RT's are not Endorsements!,False,False,followers,3619,1166,3,1474,450,en,2011-11-09 09:48:19,False,https://t.co/1BpwVRBexv,,2019-04-04 14:33:30,Mumbai  India
contra_investor,2393063119,SassCBrown,SassCBrown,I make unique wire wrap jewelry Ask 2 see my work Bible believer Caregiver 2 mom Vets Wife NO DMs #Trump #1A #2A If I you ignore you its b/c I muted you #QANON,False,False,followers,93395,181748,698,87802,60203,en,2014-03-16 17:40:09,False,,,2019-04-05 10:24:30,
contra_investor,1036597498901671936,AbyahiT,?????? ?????,?????? ????? ???? ?? ????...,False,False,followers,17454,24950,5,465,74,en,2018-09-03 12:51:17,False,,,2019-04-05 07:24:53,Ayodhya  India
contra_investor,1037665330213085185,Jyotika111,?????????????? ???????????,I m a cute & simple girl????My Tweets are in My LIKEs ???... ???? ???? ?? ????? ??????????? ????????????? ??????? ??? ???? ?? ???????? ???????????????????????,False,False,followers,44989,81442,32,32394,559,en,2018-09-06 11:34:28,False,,,2019-04-05 10:35:29,New Delhi  India
contra_investor,3038389584,UttarPradesh75,Chowkidar of Uttar Pradesh,Uttar Pradesh,False,False,followers,40835,39649,89,68424,15108,en,2015-02-23 19:20:27,False,,,2019-04-05 09:57:17,Uttar Pradesh  India
contra_investor,817261962,madan_usharma,madan sharma#HDL,??????? ???????? ??????? ???? ?? ???? ?????????? ???????? ?????????? ???? ???? ???? retweet is not endorsement,False,False,followers,3619,3754,0,4367,1239,en,2012-09-11 11:50:07,False,,,2019-03-25 02:07:20,????? ?????? ???? 
contra_investor,2928492836,prashantkgf,#??????? @ prashant m mehta ????,Ready for 2019 ek baar phir se Modi Sarkar  Jai Hind Jai Bharat Mata ki ...live n let live..but let live honestly. #teamIndiafirst #indiafirst,False,False,followers,630,299,0,4040,12437,en,2014-12-13 11:57:45,False,,,2019-04-05 05:29:22,
contra_investor,3016161439,NamoReturn,????? ???? ?,#??????????? #?????? #????_???????????? ?? ???? ???? ??? ???? ?? |???? ?????? ?? ???????? ??? ???? ?? ||???? ?? ?????? ?? ???? |??? ?? ???? ????? ???? ?? ||,False,False,followers,20506,22132,113,80072,48,en,2015-02-10 05:35:25,False,,,2019-04-03 05:19:50,????
contra_investor,968463552712462336,RamBach63967607,??????? ??? ??? ???????,,False,False,followers,5001,1554,0,2763,4988,en,2018-02-27 12:31:19,False,,,2019-04-05 04:11:09,
contra_investor,1005397312745508864,officialrp2,RAHI PATEL,,False,False,followers,1357,173,0,11,8,en,2018-06-09 10:32:53,False,,,2018-08-11 06:16:31,
contra_investor,630775882,spsingh78626,P.W.D.(?????? ???? ?????),??? ?? ??????????????? ?????? ??????????follow_Me.i_Follow Back???????,False,False,followers,492,136,0,1654,3731,en,2012-07-09 04:12:37,False,,,2019-04-04 06:43:50,India
contra_investor,1944717313,UtkarshMarathe,Utkarsh Marathe,???? ? ?? | ????????? ?????? || | 2 Idols in my life 1)Guruji 2) @narendramodi _/\_  | Support my campaign @mahabjpgovt,False,False,followers,1677,1822,26,23917,3115,en,2013-10-07 17:02:43,False,https://t.co/HE2vaqg5Sd,,2019-04-04 07:36:29,Pune  India
contra_investor,802602839629512704,lifeinidle,Lifeinidle,4 piece Punk/Alternative Rock band from Kettering OH. Our song ?Paranoia? is available now on Itunes/Amazon/Google Play!,False,False,followers,4047,841,3,277,1464,en,2016-11-26 20:00:03,False,https://t.co/qgbihlh2TU,,2019-04-04 12:54:42,Kettering  OH
contra_investor,776284781612937216,wisdomfanatic,Project Wisdom,? Daily inspirational wisdom quote.,False,False,followers,26006,27167,146,2980,8757,en,2016-09-15 05:01:29,False,,,2019-04-05 01:17:32,Planet Earth
